,Biomass,Substrate,Acetate,DOTm,Product,Volume,Feed
0.0,,,,,,0.01,0.0
0.13555555555555557,,,,96.8759351311459,,,0.0
0.15527777777777776,,,,95.50483241264298,,,0.0
0.175,,,,96.8454238856474,,,0.0
0.1947222222222222,,,,94.43489445063331,,,0.0
0.21444444444444444,,,,95.02539534538155,,,0.0
0.2338888888888889,,,,96.79306889551256,,,0.0
0.2536111111111111,,,,96.58366105135426,,,0.0
0.2733333333333333,,,,94.38568346253678,,,0.0
0.29305555555555557,,,,95.87202303669194,,,0.0
0.30194444444444446,,,,,,0.00998490277777777,0.0
0.3022222222222222,0.34106568239181817,2.9223784001939586,0.00552205231419226,,0.017559862170512495,,0.0
0.31277777777777777,,,,93.99013139111395,,,0.0
0.3322222222222222,,,,95.75468001840862,,,0.0
0.3461111111111111,,,,,,0.009782694444444436,0.0
0.35194444444444445,,,,93.69941539135615,,,0.0
0.37166666666666665,,,,94.99970797250373,,,0.0
0.3913888888888889,,,,95.55224505875343,,,0.0
0.4111111111111111,,,,92.99167013713218,,,0.0
0.43083333333333335,,,,94.4213655396617,,,0.0
0.4502777777777778,,,,93.28848497982435,,,0.0
0.47,,,,92.83384914584424,,,0.0
0.4897222222222222,,,,92.75154058948644,,,0.0
0.5094444444444445,,,,92.09002931989714,,,0.0
0.5291666666666667,,,,93.98940760919285,,,0.0
0.5488888888888889,,,,93.42665478867151,,,0.0
0.5686111111111111,,,,91.8365849307703,,,0.0
0.5708333333333333,,,,,,0.009886458333333318,0.0
0.5883333333333334,,,,93.94541333366733,,,0.0
0.6077777777777778,,,,93.63602761539747,,,0.0
0.6169444444444444,,,,,,0.009684152777777765,0.0
0.6275,,,,93.48719577392134,,,0.0
0.6472222222222223,,,,92.10829595755047,,,0.0
0.6669444444444445,,,,93.48852039275648,,,0.0
0.6866666666666666,,,,92.68815070901992,,,0.0
0.7063888888888888,,,,91.11923149290185,,,0.0
0.7258333333333333,,,,92.29149895297408,,,0.0
0.7455555555555555,,,,92.25796814707891,,,0.0
0.7652777777777777,,,,91.84449843564278,,,0.0
0.7813888888888889,,,,,,0.009790930555555542,0.0
0.785,,,,91.5435105563113,,,0.0
0.8047222222222222,,,,91.45559721564189,,,0.0
0.8244444444444444,,,,91.20735690174791,,,0.0
0.8438888888888889,,,,91.64888307181153,,,0.0
0.8636111111111111,,,,89.66830011364222,,,0.0
0.8833333333333333,,,,89.21779876752197,,,0.0
0.9030555555555555,,,,90.01094513746082,,,0.0
0.9227777777777778,,,,91.10689965656654,,,0.0
0.9425,,,,88.66527011614379,,,0.0
0.9591666666666666,,,,,,0.009897041666666651,0.0
0.9619444444444445,,,,90.57187029028059,,,0.0
0.9816666666666667,,,,89.5524301347337,,,0.0
1.0013888888888889,,,,88.51351214925555,,,0.0
1.021111111111111,,,,87.35477963475216,,,0.0
1.0408333333333333,,,,89.04084977186925,,,0.0
1.0605555555555555,,,,87.56044943930185,,,0.0
1.0802777777777777,,,,88.53527032717683,,,0.0
1.0997222222222223,,,,86.92973638794834,,,0.0
1.1194444444444445,,,,87.2557498884367,,,0.0
1.1391666666666667,,,,87.29039837354145,,,0.0
1.1588888888888889,,,,86.39235065031455,,,0.0
1.178611111111111,,,,85.25007785759013,,,0.0
1.1983333333333333,,,,85.46168266090949,,,0.0
1.2180555555555554,,,,86.40105812515363,,,0.0
1.2375,,,,84.6312636938618,,,0.0
1.2572222222222222,,,,85.64168177766031,,,0.0
1.2769444444444444,,,,86.14792192052298,,,0.0
1.2966666666666666,,,,85.3925081789065,,,0.0
1.3163888888888888,,,,85.17364190483222,,,0.0
1.336111111111111,,,,84.89975107322802,,,0.0
1.3555555555555556,,,,82.80416401140161,,,0.0
1.3752777777777778,,,,84.17119443472343,,,0.0
1.3866666666666667,,,,,,0.009923238180555538,0.0
1.395,,,,83.16799346730163,,,0.0
1.4144444444444444,,,,82.31042385658449,,,0.0
1.4341666666666666,,,,82.71037407542187,,,0.0
1.4538888888888888,,,,81.54897643864281,,,0.0
1.4736111111111112,,,,81.62526444057055,,,0.0
1.4933333333333334,,,,80.1570594959044,,,0.0
1.5130555555555556,,,,79.27786797044148,,,0.0
1.5325,,,,79.07932781571614,,,0.0
1.5522222222222222,,,,79.51339174636928,,,0.0
1.5719444444444444,,,,79.25706160930244,,,0.0
1.5916666666666666,,,,78.48365797126374,,,0.0
