index,Biomass,Substrate,Acetate,DOTm,Product,Volume,Feed
28/06/2021 09:41:57,,,,,,0.01,0.0
28/06/2021 09:52:27,,,,98.16577965122322,,,0.0
28/06/2021 09:53:38,,,,99.52140369935194,,,0.0
28/06/2021 09:54:49,,,,99.02298627851455,,,0.0
28/06/2021 09:55:59,,,,98.6896824911561,,,0.0
28/06/2021 09:57:10,,,,99.0881503943414,,,0.0
28/06/2021 09:58:21,,,,99.86124677561115,,,0.0
28/06/2021 09:59:32,,,,98.88804793424262,,,0.0
28/06/2021 10:00:04,,,,,,0.009784902777777778,0.0
28/06/2021 10:00:05,0.20668216075016096,4.1143144086635175,0.0054676257037700815,,0.010930653805515661,,0.0
28/06/2021 10:00:43,,,,99.17457529316219,,,0.0
28/06/2021 10:01:53,,,,99.93500247140099,,,0.0
28/06/2021 10:02:43,,,,,,0.009897694444444445,0.0
28/06/2021 10:03:04,,,,99.22557988101438,,,0.0
28/06/2021 10:04:15,,,,99.37040947751719,,,0.0
28/06/2021 10:05:26,,,,97.95565960468005,,,0.0
28/06/2021 10:06:37,,,,99.1593724058639,,,0.0
28/06/2021 10:07:48,,,,99.99700902512886,,,0.0
28/06/2021 10:08:58,,,,99.06269452657763,,,0.0
28/06/2021 10:10:09,,,,98.4868759878501,,,0.0
28/06/2021 10:11:20,,,,99.35426139688188,,,0.0
28/06/2021 10:12:31,,,,97.54811041437134,,,0.0
28/06/2021 10:13:42,,,,97.78133099392947,,,0.0
28/06/2021 10:14:53,,,,99.01045401383435,,,0.0
28/06/2021 10:16:04,,,,98.45988110766972,,,0.0
28/06/2021 10:16:12,,,,,,0.009686458333333333,0.0
28/06/2021 10:17:15,,,,97.52486916593608,,,0.0
28/06/2021 10:18:25,,,,96.82333244655041,,,0.0
28/06/2021 10:18:58,,,,,,0.009799152777777778,0.0
28/06/2021 10:19:36,,,,97.15723625954246,,,0.0
28/06/2021 10:20:47,,,,98.4071818534547,,,0.0
28/06/2021 10:21:58,,,,98.06060064277982,,,0.0
28/06/2021 10:23:09,,,,99.28523905745388,,,0.0
28/06/2021 10:24:20,,,,97.79916224115406,,,0.0
28/06/2021 10:25:30,,,,98.14940155675495,,,0.0
28/06/2021 10:26:41,,,,99.17701212363926,,,0.0
28/06/2021 10:27:52,,,,98.7282214378515,,,0.0
28/06/2021 10:28:50,,,,,,0.009905930555555557,0.0
28/06/2021 10:29:03,,,,98.81657279803427,,,0.0
28/06/2021 10:30:14,,,,96.3851781903831,,,0.0
28/06/2021 10:31:25,,,,99.16989155147968,,,0.0
28/06/2021 10:32:35,,,,97.03351876283136,,,0.0
28/06/2021 10:33:46,,,,96.48130427132621,,,0.0
28/06/2021 10:34:57,,,,98.64307082986937,,,0.0
28/06/2021 10:36:08,,,,96.20015842036761,,,0.0
28/06/2021 10:37:19,,,,96.61570003602563,,,0.0
28/06/2021 10:38:30,,,,97.5764676753527,,,0.0
28/06/2021 10:39:30,,,,,,0.009946613180555557,0.0
28/06/2021 10:39:40,,,,97.16354122217291,,,0.0
28/06/2021 10:40:51,,,,96.09092201273057,,,0.0
28/06/2021 10:42:02,,,,97.88529123217778,,,0.0
28/06/2021 10:43:13,,,,96.24055519868661,,,0.0
28/06/2021 10:44:24,,,,96.9432388359856,,,0.0
28/06/2021 10:45:35,,,,96.99890438029426,,,0.0
28/06/2021 10:46:46,,,,97.94381648310643,,,0.0
28/06/2021 10:47:56,,,,98.4871403865784,,,0.0
28/06/2021 10:49:07,,,,95.67376633086884,,,0.0
28/06/2021 10:50:18,,,,95.49900028680308,,,0.0
28/06/2021 10:51:29,,,,96.74888404488608,,,0.0
28/06/2021 10:52:40,,,,95.73121220315724,,,0.0
28/06/2021 10:53:51,,,,96.3671992327469,,,0.0
28/06/2021 10:55:02,,,,95.85054367824752,,,0.0
28/06/2021 10:56:12,,,,97.43671631985201,,,0.0
28/06/2021 10:57:23,,,,95.99697229100803,,,0.0
28/06/2021 10:58:34,,,,97.5298904832131,,,0.0
28/06/2021 10:59:45,,,,96.64849131428936,,,0.0
28/06/2021 11:00:56,,,,95.73513886243421,,,0.0
28/06/2021 11:02:07,,,,95.41222886736,,,0.0
28/06/2021 11:03:17,,,,95.39154562543455,,,0.0
28/06/2021 11:04:28,,,,95.45734302921615,,,0.0
28/06/2021 11:05:09,,,,,,0.009937672166666668,0.0
28/06/2021 11:05:39,,,,94.69568049354592,,,0.0
28/06/2021 11:06:49,,,,95.37940589943648,,,0.0
28/06/2021 11:08:00,,,,97.32566217935695,,,0.0
28/06/2021 11:09:11,,,,95.43585801846197,,,0.0
28/06/2021 11:10:22,,,,95.69802746353614,,,0.0
28/06/2021 11:11:33,,,,94.65615722283104,,,0.0
28/06/2021 11:12:44,,,,96.9753032862796,,,0.0
28/06/2021 11:13:54,,,,94.65971360466241,,,0.0
28/06/2021 11:15:05,,,,96.87776001370862,,,0.0
28/06/2021 11:16:16,,,,94.39461081767148,,,0.0
28/06/2021 11:17:27,,,,96.51735075590872,,,0.0
28/06/2021 11:18:38,,,,94.07725654362383,,,0.0
28/06/2021 11:19:49,,,,94.48744001053353,,,0.0
28/06/2021 11:20:59,,,,95.26895397443866,,,0.0
28/06/2021 11:22:10,,,,96.17611677753861,,,0.0
28/06/2021 11:23:21,,,,94.16290974066048,,,0.0
28/06/2021 11:24:32,,,,95.11957407696933,,,0.0
28/06/2021 11:25:43,,,,93.36909962490203,,,0.0
28/06/2021 11:26:54,,,,95.48054220263793,,,0.0
28/06/2021 11:28:05,,,,93.80226478167873,,,0.0
28/06/2021 11:29:15,,,,95.79815442445545,,,0.0
28/06/2021 11:30:26,,,,95.7367617253969,,,0.0
28/06/2021 11:31:37,,,,93.02069143135226,,,0.0
28/06/2021 11:32:48,,,,95.47953314396004,,,0.0
28/06/2021 11:33:59,,,,95.06784094080423,,,0.0
28/06/2021 11:35:10,,,,92.83738457070184,,,0.0
28/06/2021 11:36:20,,,,93.73203514675103,,,0.0
28/06/2021 11:37:31,,,,94.19163642904385,,,0.0
28/06/2021 11:38:42,,,,93.41577832833572,,,0.0
28/06/2021 11:39:53,,,,94.84908645477365,,,0.0
28/06/2021 11:41:03,,,,94.10954002832692,,,0.0
28/06/2021 11:41:06,,,,,,0.00991643576388889,0.0
28/06/2021 11:42:14,,,,94.50660946442456,,,0.0
28/06/2021 11:43:25,,,,92.19897994830177,,,0.0
28/06/2021 11:44:36,,,,92.91228091153795,,,0.0
28/06/2021 11:45:47,,,,92.87270138569495,,,0.0
28/06/2021 11:46:58,,,,94.44649230425395,,,0.0
28/06/2021 11:48:09,,,,92.6077283774033,,,0.0
28/06/2021 11:49:02,0.4123774700540015,3.4545665051748355,0.03882618941830851,,0.01892083121389627,0.009709824652777779,0.0
28/06/2021 11:49:19,,,,93.52879267481326,,,0.0
28/06/2021 11:50:30,,,,93.20894396315775,,,0.0
28/06/2021 11:51:41,,,,93.15409324571984,,,0.0
28/06/2021 11:51:55,,,,,,0.009822421875,0.0
28/06/2021 11:52:52,,,,92.95721808460694,,,0.0
28/06/2021 11:54:03,,,,91.1311465379274,,,0.0
28/06/2021 11:55:14,,,,92.53010190469787,,,0.0
28/06/2021 11:56:24,,,,92.25969184600632,,,0.0
28/06/2021 11:57:35,,,,93.4139052748462,,,0.0
28/06/2021 11:58:46,,,,92.53532885241113,,,0.0
28/06/2021 11:59:57,,,,90.51845867444636,,,0.0
28/06/2021 12:01:08,,,,90.35745441793553,,,0.0
28/06/2021 12:02:19,,,,93.13957697864384,,,0.0
28/06/2021 12:03:29,,,,92.07111809445715,,,0.0
28/06/2021 12:04:37,,,,,,0.009611838541666667,0.0
28/06/2021 12:04:40,,,,91.55041491859288,,,0.0
28/06/2021 12:05:51,,,,90.44568424413418,,,0.0
28/06/2021 12:07:02,,,,92.03581411823284,,,0.0
28/06/2021 12:07:44,,,,,,0.009724241319444446,0.0
28/06/2021 12:08:12,,,,91.5275325115411,,,0.0
28/06/2021 12:09:23,,,,91.6044163681677,,,0.0
28/06/2021 12:10:34,,,,91.02900264450464,,,0.0
28/06/2021 12:11:45,,,,91.05093669100125,,,0.0
