index,Biomass,Substrate,Acetate,DOTm,Product,Volume,Feed
28/06/2021 09:41:57,,,,,,0.01,0.0
28/06/2021 09:48:54,,,,99.63968153076438,,,0.0
28/06/2021 09:50:05,,,,97.70430857787692,,,0.0
28/06/2021 09:51:16,,,,99.61003658906426,,,0.0
28/06/2021 09:52:27,,,,98.08506308242185,,,0.0
28/06/2021 09:53:38,,,,100.0,,,0.0
28/06/2021 09:54:49,,,,98.82144788525805,,,0.0
28/06/2021 09:55:59,,,,97.87266948950969,,,0.0
28/06/2021 09:57:10,,,,97.72306735162498,,,0.0
28/06/2021 09:58:21,,,,98.66461626048728,,,0.0
28/06/2021 09:59:32,,,,99.77278158716082,,,0.0
28/06/2021 10:00:04,,,,,,0.009784902777777778,0.0
28/06/2021 10:00:05,0.16662712885425884,4.084674532040829,0.006227027213744596,,0.009880005858454268,,0.0
28/06/2021 10:00:43,,,,98.85968611091351,,,0.0
28/06/2021 10:01:53,,,,98.05731891464322,,,0.0
28/06/2021 10:02:43,,,,,,0.009897694444444445,0.0
28/06/2021 10:03:04,,,,100.0,,,0.0
28/06/2021 10:04:15,,,,99.80709401648336,,,0.0
28/06/2021 10:05:26,,,,98.95019898764475,,,0.0
28/06/2021 10:06:37,,,,98.40717915334689,,,0.0
28/06/2021 10:07:48,,,,99.98489003466858,,,0.0
28/06/2021 10:08:58,,,,97.14222368210505,,,0.0
28/06/2021 10:10:09,,,,98.4765876798234,,,0.0
28/06/2021 10:11:20,,,,99.02454671484152,,,0.0
28/06/2021 10:12:31,,,,97.89341222955763,,,0.0
28/06/2021 10:13:42,,,,98.011489516948,,,0.0
28/06/2021 10:14:53,,,,99.71616424390206,,,0.0
28/06/2021 10:16:04,,,,97.6012924333625,,,0.0
28/06/2021 10:16:12,,,,,,0.009686458333333333,0.0
28/06/2021 10:17:15,,,,99.63073615044863,,,0.0
28/06/2021 10:18:25,,,,97.41942342005318,,,0.0
28/06/2021 10:18:58,,,,,,0.009799152777777778,0.0
28/06/2021 10:19:36,,,,98.70084180181861,,,0.0
28/06/2021 10:20:47,,,,97.8675559309462,,,0.0
28/06/2021 10:21:58,,,,97.77218081665126,,,0.0
28/06/2021 10:23:09,,,,97.77903547956323,,,0.0
28/06/2021 10:24:20,,,,98.41624762398925,,,0.0
28/06/2021 10:25:30,,,,97.92440927509767,,,0.0
28/06/2021 10:26:41,,,,98.27292592491868,,,0.0
28/06/2021 10:27:52,,,,98.52519502829081,,,0.0
28/06/2021 10:28:50,,,,,,0.009905930555555557,0.0
28/06/2021 10:29:03,,,,99.29211833265617,,,0.0
28/06/2021 10:30:14,,,,98.94590180896805,,,0.0
28/06/2021 10:31:25,,,,97.36645268233724,,,0.0
28/06/2021 10:32:35,,,,98.37490521693007,,,0.0
28/06/2021 10:33:46,,,,98.79707025849758,,,0.0
28/06/2021 10:34:57,,,,98.76971448295089,,,0.0
28/06/2021 10:36:08,,,,96.80462448589104,,,0.0
28/06/2021 10:37:19,,,,96.65356276761969,,,0.0
28/06/2021 10:38:30,,,,98.72696219684667,,,0.0
28/06/2021 10:39:30,,,,,,0.009946613180555557,0.0
28/06/2021 10:39:40,,,,98.15924744661186,,,0.0
28/06/2021 10:40:51,,,,97.81184085737969,,,0.0
28/06/2021 10:42:02,,,,96.9808603046762,,,0.0
28/06/2021 10:43:13,,,,97.3535200212377,,,0.0
28/06/2021 10:44:24,,,,98.38209509010207,,,0.0
28/06/2021 10:45:35,,,,96.69743865917921,,,0.0
28/06/2021 10:46:46,,,,96.75111848439438,,,0.0
28/06/2021 10:47:56,,,,95.89601495820949,,,0.0
28/06/2021 10:49:07,,,,97.9038304820019,,,0.0
28/06/2021 10:50:18,,,,95.56019951666478,,,0.0
28/06/2021 10:51:29,,,,97.1338378037115,,,0.0
28/06/2021 10:52:40,,,,95.51388501632125,,,0.0
28/06/2021 10:53:51,,,,97.26777874012785,,,0.0
