index,Biomass,Substrate,Acetate,DOTm,Product,Volume,Feed
28/06/2021 09:41:57,,,,,,0.01,0.0
28/06/2021 09:50:05,,,,99.70130172564707,,,0.0
28/06/2021 09:51:16,,,,99.24687970065132,,,0.0
28/06/2021 09:52:27,,,,98.96078463851813,,,0.0
28/06/2021 09:53:38,,,,100.0,,,0.0
28/06/2021 09:54:49,,,,100.0,,,0.0
28/06/2021 09:55:59,,,,99.69771813477148,,,0.0
28/06/2021 09:57:10,,,,98.65851402899213,,,0.0
28/06/2021 09:58:21,,,,99.46021878927444,,,0.0
28/06/2021 09:59:32,,,,99.34174125795408,,,0.0
28/06/2021 10:00:04,,,,,,0.009784902777777778,0.0
28/06/2021 10:00:05,0.20622776176306362,3.0644747715788867,0.006298606201309965,,0.004959080913055639,,0.0
28/06/2021 10:00:43,,,,98.04272412866645,,,0.0
28/06/2021 10:01:53,,,,98.57088597071501,,,0.0
28/06/2021 10:02:43,,,,,,0.009897694444444445,0.0
28/06/2021 10:03:04,,,,99.85917971055947,,,0.0
28/06/2021 10:04:15,,,,97.26831152113493,,,0.0
28/06/2021 10:05:26,,,,99.15474363350997,,,0.0
28/06/2021 10:06:37,,,,99.51639467385236,,,0.0
28/06/2021 10:07:48,,,,97.43406059806082,,,0.0
28/06/2021 10:08:58,,,,98.89707722936083,,,0.0
28/06/2021 10:10:09,,,,99.49783772767265,,,0.0
28/06/2021 10:11:20,,,,99.54335281844276,,,0.0
28/06/2021 10:12:31,,,,99.15315089425602,,,0.0
28/06/2021 10:13:42,,,,98.74015440948861,,,0.0
28/06/2021 10:14:53,,,,97.8445766129232,,,0.0
28/06/2021 10:16:04,,,,99.5676463602596,,,0.0
28/06/2021 10:16:12,,,,,,0.009686458333333333,0.0
28/06/2021 10:17:15,,,,96.962344415774,,,0.0
28/06/2021 10:18:25,,,,98.79152478259776,,,0.0
28/06/2021 10:18:58,,,,,,0.009799152777777778,0.0
28/06/2021 10:19:36,,,,97.20235821752728,,,0.0
28/06/2021 10:20:47,,,,99.64209343415925,,,0.0
28/06/2021 10:21:58,,,,98.10951850143498,,,0.0
28/06/2021 10:23:09,,,,96.60428204129431,,,0.0
28/06/2021 10:24:20,,,,99.35137063509156,,,0.0
28/06/2021 10:25:30,,,,97.86178076549145,,,0.0
28/06/2021 10:26:41,,,,98.10950944809613,,,0.0
28/06/2021 10:27:52,,,,97.5133816556983,,,0.0
28/06/2021 10:28:50,,,,,,0.009905930555555557,0.0
28/06/2021 10:29:03,,,,98.32832058907344,,,0.0
28/06/2021 10:30:14,,,,98.93758547856697,,,0.0
28/06/2021 10:31:25,,,,96.76342069363206,,,0.0
28/06/2021 10:32:35,,,,98.54030473666165,,,0.0
28/06/2021 10:33:46,,,,96.75601232279524,,,0.0
28/06/2021 10:34:57,,,,97.99966276179026,,,0.0
28/06/2021 10:36:08,,,,97.88140499568293,,,0.0
28/06/2021 10:37:19,,,,98.31704006196321,,,0.0
28/06/2021 10:38:30,,,,97.13155827854371,,,0.0
28/06/2021 10:39:30,,,,,,0.009944613180555556,0.0
28/06/2021 10:39:40,,,,98.66114604894089,,,0.0
28/06/2021 10:40:51,,,,96.6844279561376,,,0.0
28/06/2021 10:42:02,,,,97.83467912784614,,,0.0
28/06/2021 10:43:13,,,,96.85292902720487,,,0.0
28/06/2021 10:44:24,,,,95.79788466954832,,,0.0
28/06/2021 10:45:35,,,,96.05208837854742,,,0.0
28/06/2021 10:46:46,,,,96.42313977765379,,,0.0
28/06/2021 10:47:56,,,,96.50175002232298,,,0.0
28/06/2021 10:49:07,,,,96.08332536357388,,,0.0
28/06/2021 10:50:18,,,,97.21428270410796,,,0.0
28/06/2021 10:51:29,,,,97.40915854883376,,,0.0
28/06/2021 10:52:40,,,,96.26510150734141,,,0.0
28/06/2021 10:53:51,,,,95.3762401671449,,,0.0
28/06/2021 10:55:02,,,,96.95540189140468,,,0.0
28/06/2021 10:56:12,,,,96.01989919590487,,,0.0
28/06/2021 10:57:23,,,,95.68409087561231,,,0.0
28/06/2021 10:58:34,,,,96.00176581334136,,,0.0
28/06/2021 10:59:45,,,,96.38143296386095,,,0.0
28/06/2021 11:00:56,,,,96.09024404039948,,,0.0
28/06/2021 11:02:07,,,,97.46515574548472,,,0.0
28/06/2021 11:03:17,,,,97.01590069865686,,,0.0
28/06/2021 11:04:28,,,,94.98681017410237,,,0.0
28/06/2021 11:05:09,,,,,,0.009935672166666668,0.0
28/06/2021 11:05:39,,,,95.81685931903299,,,0.0
28/06/2021 11:06:49,,,,96.65052779219086,,,0.0
28/06/2021 11:08:00,,,,97.09190040840772,,,0.0
28/06/2021 11:09:11,,,,95.072380755199,,,0.0
28/06/2021 11:10:22,,,,95.58369180684443,,,0.0
28/06/2021 11:11:33,,,,96.29218715053297,,,0.0
28/06/2021 11:12:44,,,,95.47432785171101,,,0.0
28/06/2021 11:13:54,,,,95.91701060028872,,,0.0
28/06/2021 11:15:05,,,,95.2796119442198,,,0.0
28/06/2021 11:16:16,,,,95.82913588831757,,,0.0
28/06/2021 11:17:27,,,,94.83893815356812,,,0.0
28/06/2021 11:18:38,,,,95.60280202493976,,,0.0
28/06/2021 11:19:49,,,,96.1442869847199,,,0.0
28/06/2021 11:20:59,,,,94.34745618699455,,,0.0
28/06/2021 11:22:10,,,,94.5520996680526,,,0.0
28/06/2021 11:23:21,,,,95.5627130557484,,,0.0
28/06/2021 11:24:32,,,,95.31399373890908,,,0.0
28/06/2021 11:25:43,,,,94.31553164022395,,,0.0
28/06/2021 11:26:54,,,,95.63444335216485,,,0.0
28/06/2021 11:28:05,,,,95.97057147477133,,,0.0
28/06/2021 11:29:15,,,,96.00213334479196,,,0.0
28/06/2021 11:30:26,,,,95.57090156274216,,,0.0
28/06/2021 11:31:37,,,,95.58591351673627,,,0.0
28/06/2021 11:32:48,,,,94.0393087510756,,,0.0
28/06/2021 11:33:59,,,,94.13458154551216,,,0.0
28/06/2021 11:35:10,,,,95.48499234207605,,,0.0
28/06/2021 11:36:20,,,,94.83710844245384,,,0.0
28/06/2021 11:37:31,,,,93.73405893305801,,,0.0
28/06/2021 11:38:42,,,,95.135791684268,,,0.0
28/06/2021 11:39:53,,,,94.85509947470202,,,0.0
28/06/2021 11:41:03,,,,94.87617855663854,,,0.0
28/06/2021 11:41:06,,,,,,0.00991443576388889,0.0
28/06/2021 11:42:14,,,,92.90350738457515,,,0.0
28/06/2021 11:43:25,,,,92.18344778545956,,,0.0
28/06/2021 11:44:36,,,,92.33948786960882,,,0.0
28/06/2021 11:45:47,,,,92.99264498539695,,,0.0
28/06/2021 11:46:58,,,,94.51888741414103,,,0.0
28/06/2021 11:48:09,,,,93.08758763418143,,,0.0
28/06/2021 11:49:02,0.43222977482146513,2.5029313070694736,0.03877560732535972,,0.01723389103949605,0.009707824652777778,0.0
28/06/2021 11:49:19,,,,93.88406664249713,,,0.0
28/06/2021 11:50:30,,,,92.93379318886674,,,0.0
28/06/2021 11:51:41,,,,92.48891709089493,,,0.0
28/06/2021 11:51:55,,,,,,0.009820421875,0.0
28/06/2021 11:52:52,,,,93.06719195234429,,,0.0
28/06/2021 11:54:03,,,,92.49604820875327,,,0.0
28/06/2021 11:55:14,,,,92.64400801635654,,,0.0
28/06/2021 11:56:24,,,,91.787793831417,,,0.0
28/06/2021 11:57:35,,,,90.89678577789093,,,0.0
28/06/2021 11:58:46,,,,92.69069154534341,,,0.0
28/06/2021 11:59:57,,,,90.85334755943312,,,0.0
28/06/2021 12:01:08,,,,90.57259288134487,,,0.0
28/06/2021 12:02:19,,,,91.73768100019542,,,0.0
28/06/2021 12:03:29,,,,91.88455947833828,,,0.0
28/06/2021 12:04:37,,,,,,0.009609838541666667,0.0
28/06/2021 12:04:40,,,,92.15738124273236,,,0.0
28/06/2021 12:05:51,,,,90.2295014458771,,,0.0
28/06/2021 12:07:02,,,,92.30847086858665,,,0.0
28/06/2021 12:07:44,,,,,,0.009722241319444446,0.0
28/06/2021 12:08:12,,,,92.55676281974817,,,0.0
28/06/2021 12:09:23,,,,90.96806320009556,,,0.0
28/06/2021 12:10:34,,,,89.79424318013845,,,0.0
28/06/2021 12:11:45,,,,90.6078658361767,,,0.0
28/06/2021 12:12:56,,,,91.45571070554759,,,0.0
28/06/2021 12:14:07,,,,91.57429940110535,,,0.0
28/06/2021 12:15:18,,,,89.02225203683369,,,0.0
28/06/2021 12:16:28,,,,89.46854993401756,,,0.0
28/06/2021 12:17:39,,,,88.72585913249192,,,0.0
28/06/2021 12:17:40,,,,,,0.009828963541666668,0.0
28/06/2021 12:18:50,,,,88.93834915731395,,,0.0
28/06/2021 12:20:01,,,,89.78336318836027,,,0.0
28/06/2021 12:21:12,,,,91.10306856850293,,,0.0
28/06/2021 12:22:22,,,,90.52809962563958,,,0.0
28/06/2021 12:23:33,,,,89.35467618280487,,,0.0
28/06/2021 12:24:44,,,,88.80613143389529,,,0.0
28/06/2021 12:25:55,,,,88.70831225673459,,,0.0
28/06/2021 12:27:06,,,,90.14926282515326,,,0.0
28/06/2021 12:28:16,,,,89.50868486949528,,,0.0
28/06/2021 12:28:51,,,,,,0.009843860291666668,0.0
28/06/2021 12:29:27,,,,89.01562914725115,,,0.0
28/06/2021 12:30:38,,,,87.5596415251331,,,0.0
28/06/2021 12:31:49,,,,89.08139060136985,,,0.0
28/06/2021 12:33:00,,,,88.16833411418172,,,0.0
28/06/2021 12:34:10,,,,89.41857995574196,,,0.0
28/06/2021 12:35:21,,,,89.22236331991155,,,0.0
28/06/2021 12:36:32,,,,88.61442563434615,,,0.0
28/06/2021 12:37:43,,,,86.80985432058714,,,0.0
28/06/2021 12:38:54,,,,86.75798735300246,,,0.0
28/06/2021 12:40:05,,,,87.4346876855802,,,0.0
28/06/2021 12:41:16,,,,86.67914729931839,,,0.0
28/06/2021 12:42:26,,,,85.5970741640857,,,0.0
28/06/2021 12:43:37,,,,86.40029035432903,,,0.0
28/06/2021 12:44:48,,,,86.3400428726341,,,0.0
