,Biomass,Substrate,Acetate,DOTm,Product,Volume,Feed
0.0,,,,,,0.01,0.0
0.15527777777777776,,,,92.4788117248699,,,0.0
0.175,,,,93.79193590617525,,,0.0
0.1947222222222222,,,,93.24322159020485,,,0.0
0.21444444444444444,,,,93.38871643767219,,,0.0
0.2338888888888889,,,,93.2538653505357,,,0.0
0.2536111111111111,,,,92.93186950826657,,,0.0
0.2733333333333333,,,,92.39592761265781,,,0.0
0.29305555555555557,,,,93.53111437582264,,,0.0
0.30194444444444446,,,,,,0.00998490277777778,0.0
0.3022222222222222,0.48635034277294553,3.99896247744799,0.00433173039800342,,0.0016417739406005927,,0.0
0.31277777777777777,,,,92.30715714240412,,,0.0
0.3322222222222222,,,,90.88698061373766,,,0.0
0.3461111111111111,,,,,,0.009782694444444448,0.0
0.35194444444444445,,,,93.34888744055014,,,0.0
0.37166666666666665,,,,91.26741456509336,,,0.0
0.3913888888888889,,,,90.86150279547736,,,0.0
0.4111111111111111,,,,91.13624305216901,,,0.0
0.43083333333333335,,,,89.92113947996465,,,0.0
0.4502777777777778,,,,91.74990849374005,,,0.0
0.47,,,,90.37757236266968,,,0.0
0.4897222222222222,,,,89.61366320994136,,,0.0
0.5094444444444445,,,,91.3750400635719,,,0.0
0.5291666666666667,,,,90.63527309768503,,,0.0
0.5488888888888889,,,,89.817568647006,,,0.0
0.5686111111111111,,,,89.94386408702631,,,0.0
0.5708333333333333,,,,,,0.009886458333333337,0.0
0.5883333333333334,,,,90.35750749882708,,,0.0
0.6077777777777778,,,,90.40675692822897,,,0.0
0.6169444444444444,,,,,,0.00968415277777778,0.0
0.6275,,,,89.09555958008104,,,0.0
0.6472222222222223,,,,89.43958458759558,,,0.0
0.6669444444444445,,,,88.19282982761824,,,0.0
0.6866666666666666,,,,87.48423837893822,,,0.0
0.7063888888888888,,,,88.9190383407308,,,0.0
0.7258333333333333,,,,87.70053437828888,,,0.0
0.7455555555555555,,,,86.90054357377497,,,0.0
0.7652777777777777,,,,88.24872052481246,,,0.0
0.7813888888888889,,,,,,0.009790930555555558,0.0
0.785,,,,85.8002529357422,,,0.0
0.8047222222222222,,,,85.21635931254292,,,0.0
0.8244444444444444,,,,86.00636660332214,,,0.0
0.8438888888888889,,,,84.7744367477772,,,0.0
0.8636111111111111,,,,84.26755809195215,,,0.0
0.8833333333333333,,,,86.73136926963824,,,0.0
0.9030555555555555,,,,86.10552611017117,,,0.0
0.9227777777777778,,,,84.6233443063851,,,0.0
0.9425,,,,83.85817476515956,,,0.0
0.9591666666666666,,,,,,0.009897041666666677,0.0
0.9619444444444445,,,,83.23920686011162,,,0.0
0.9816666666666667,,,,82.51079747435577,,,0.0
1.0013888888888889,,,,83.6406609110214,,,0.0
1.021111111111111,,,,82.09813009430987,,,0.0
1.0408333333333333,,,,81.41799728845336,,,0.0
1.0605555555555555,,,,81.31024604231622,,,0.0
1.0802777777777777,,,,82.75490040999178,,,0.0
1.0997222222222223,,,,81.93115886213464,,,0.0
1.1194444444444445,,,,81.67274963773565,,,0.0
1.1391666666666667,,,,80.70117325551671,,,0.0
1.1588888888888889,,,,79.04344317241475,,,0.0
1.178611111111111,,,,79.42718928745715,,,0.0
1.1983333333333333,,,,78.26266087999056,,,0.0
1.2180555555555554,,,,78.81920219153099,,,0.0
1.2375,,,,78.28455033224573,,,0.0
1.2572222222222222,,,,78.87923097034846,,,0.0
1.2769444444444444,,,,76.83902917403462,,,0.0
1.2966666666666666,,,,76.57831107482457,,,0.0
1.3163888888888888,,,,78.48153379330213,,,0.0
1.336111111111111,,,,78.02410409448844,,,0.0
1.3555555555555556,,,,75.27409206354277,,,0.0
1.3752777777777778,,,,75.09013243393167,,,0.0
1.3866666666666667,,,,,,0.009919238180555573,0.0
1.395,,,,74.15319510938656,,,0.0
1.4144444444444444,,,,74.7133278334357,,,0.0
1.4341666666666666,,,,74.71262841265924,,,0.0
1.4538888888888888,,,,73.9008048189842,,,0.0
1.4736111111111112,,,,73.88029029633745,,,0.0
1.4933333333333334,,,,73.50672918408307,,,0.0
1.5130555555555556,,,,72.48304882291342,,,0.0
1.5325,,,,71.37646911968277,,,0.0
1.5522222222222222,,,,69.61917904147536,,,0.0
1.5719444444444444,,,,69.09913678857977,,,0.0
1.5916666666666666,,,,68.69190036484653,,,0.0
1.611388888888889,,,,69.03040282054175,,,0.0
1.6311111111111112,,,,69.1843038923386,,,0.0
1.6505555555555556,,,,68.80567662183374,,,0.0
1.6702777777777778,,,,66.11901093699048,,,0.0
1.69,,,,67.65456393439847,,,0.0
1.7097222222222221,,,,64.78699994650707,,,0.0
1.7294444444444443,,,,64.09101977722361,,,0.0
